Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
2429.0,1,1.0,Semi-Furnished,Lajpat Nagar,0.0,46376827,Ready_to_move,New_Property,Apartment,19092.0
2513.0,3,2.0,Furnished,Rohini Sector 25,4.0,28047936,Almost_ready,New_Property,Apartment,11161.0
2935.0,3,1.0,Unfurnished,Rohini Sector 25,1.0,39362579,Ready_to_move,Resale,Builder_Floor,13411.0
1518.0,5,4.0,Unfurnished,Rohini Sector 24,0.0,21812549,Ready_to_move,Resale,Apartment,14369.0
674.0,5,1.0,Furnished,Rohini Sector 25,5.0,8277678,Almost_ready,New_Property,Apartment,12281.0
1288.0,4,1.0,Semi-Furnished,Lajpat Nagar,2.0,35640199,Ready_to_move,New_Property,Builder_Floor,27670.0
758.0,1,1.0,Unfurnished,Lajpat Nagar,5.0,44229769,Ready_to_move,Resale,Builder_Floor,58350.0
1800.0,3,1.0,Furnished,Rohini Sector 24,0.0,23253033,Almost_ready,New_Property,Builder_Floor,12918.0
997.0,4,4.0,Semi-Furnished,Lajpat Nagar,3.0,19220867,Almost_ready,New_Property,Apartment,19278.0
1072.0,4,1.0,Unfurnished,Rohini Sector 25,4.0,27163248,Ready_to_move,New_Property,Builder_Floor,25338.0
1250.0,5,5.0,Semi-Furnished,Lajpat Nagar,4.0,35914357,Almost_ready,Resale,Apartment,28731.0
1952.0,2,2.0,Furnished,Lajpat Nagar,4.0,48518919,Almost_ready,Resale,Builder_Floor,24856.0
2613.0,3,2.0,Unfurnished,Rohini Sector 25,0.0,42532967,Almost_ready,Resale,Builder_Floor,16277.0
2917.0,4,1.0,Furnished,Rohini Sector 25,0.0,16873815,Almost_ready,New_Property,Builder_Floor,5784.0
2997.0,2,2.0,Furnished,Dwarka,1.0,17371180,Ready_to_move,New_Property,Builder_Floor,5796.0
812.0,1,1.0,Furnished,Rohini Sector 24,2.0,24392706,Almost_ready,New_Property,Builder_Floor,30040.0
2601.0,1,1.0,Furnished,Dwarka,4.0,48900821,Almost_ready,Resale,Apartment,18800.0
1515.0,4,3.0,Furnished,Rohini Sector 25,5.0,48277499,Almost_ready,New_Property,Apartment,31866.0
1420.0,4,2.0,Unfurnished,Lajpat Nagar,4.0,3523244,Almost_ready,Resale,Apartment,2481.0
1763.0,3,3.0,Unfurnished,Lajpat Nagar,0.0,22271290,Almost_ready,Resale,Apartment,12632.0
1950.0,5,3.0,Unfurnished,Lajpat Nagar,5.0,20522101,Ready_to_move,New_Property,Builder_Floor,10524.0
2529.0,3,3.0,Furnished,Lajpat Nagar,4.0,18289935,Ready_to_move,New_Property,Builder_Floor,7232.0
1334.0,4,2.0,Furnished,Rohini Sector 24,5.0,46623575,Almost_ready,Resale,Apartment,34950.0
1070.0,2,1.0,Furnished,Dwarka,1.0,37964399,Almost_ready,Resale,Builder_Floor,35480.0
703.0,1,1.0,Unfurnished,Rohini Sector 24,2.0,7949430,Ready_to_move,New_Property,Apartment,11307.0
2359.0,2,2.0,Unfurnished,Lajpat Nagar,5.0,17644819,Ready_to_move,New_Property,Builder_Floor,7479.0
2251.0,1,1.0,Semi-Furnished,Lajpat Nagar,0.0,7497495,Ready_to_move,New_Property,Apartment,3330.0
779.0,2,1.0,Unfurnished,Lajpat Nagar,1.0,31326509,Almost_ready,Resale,Apartment,40213.0
1113.0,3,2.0,Semi-Furnished,Dwarka,0.0,47224952,Ready_to_move,Resale,Apartment,42430.0
2525.0,5,2.0,Unfurnished,Rohini Sector 25,3.0,8447811,Ready_to_move,New_Property,Apartment,3345.0
2818.0,2,1.0,Furnished,Rohini Sector 24,5.0,47225773,Ready_to_move,New_Property,Apartment,16758.0
1400.0,2,1.0,Semi-Furnished,Rohini Sector 25,1.0,5870917,Almost_ready,Resale,Apartment,4193.0
2572.0,1,1.0,Semi-Furnished,Rohini Sector 25,4.0,25759596,Almost_ready,New_Property,Apartment,10015.0
2913.0,1,1.0,Semi-Furnished,Rohini Sector 24,0.0,13991757,Almost_ready,New_Property,Apartment,4803.0
698.0,5,1.0,Unfurnished,Lajpat Nagar,4.0,17665580,Ready_to_move,New_Property,Apartment,25308.0
967.0,2,1.0,Unfurnished,Rohini Sector 25,4.0,38692386,Ready_to_move,Resale,Apartment,40012.0
1536.0,5,1.0,Furnished,Dwarka,3.0,13413452,Ready_to_move,Resale,Apartment,8732.0
1064.0,5,3.0,Unfurnished,Lajpat Nagar,0.0,35986768,Ready_to_move,New_Property,Apartment,33822.0
2470.0,2,1.0,Unfurnished,Rohini Sector 24,0.0,25254011,Ready_to_move,Resale,Builder_Floor,10224.0
853.0,1,1.0,Semi-Furnished,Rohini Sector 25,4.0,45224899,Ready_to_move,New_Property,Apartment,53018.0
2697.0,2,2.0,Semi-Furnished,Rohini Sector 25,4.0,5182127,Almost_ready,Resale,Builder_Floor,1921.0
1011.0,5,2.0,Semi-Furnished,Lajpat Nagar,1.0,43963561,Almost_ready,New_Property,Builder_Floor,43485.0
1378.0,1,1.0,Furnished,Rohini Sector 25,3.0,45502916,Ready_to_move,New_Property,Apartment,33020.0
774.0,5,2.0,Semi-Furnished,Dwarka,4.0,23844869,Almost_ready,Resale,Apartment,30807.0
2109.0,3,3.0,Semi-Furnished,Rohini Sector 25,5.0,38452556,Almost_ready,New_Property,Apartment,18232.0
849.0,1,1.0,Unfurnished,Dwarka,0.0,22995862,Almost_ready,Resale,Apartment,27085.0
1846.0,3,2.0,Unfurnished,Lajpat Nagar,3.0,48677398,Almost_ready,New_Property,Apartment,26369.0
2164.0,4,4.0,Unfurnished,Dwarka,0.0,9903230,Almost_ready,New_Property,Builder_Floor,4576.0
1004.0,2,1.0,Furnished,Dwarka,4.0,45555248,Almost_ready,Resale,Builder_Floor,45373.0
649.0,2,1.0,Semi-Furnished,Lajpat Nagar,3.0,10249734,Ready_to_move,Resale,Builder_Floor,15793.0
2525.0,1,1.0,Semi-Furnished,Rohini Sector 25,3.0,42167550,Almost_ready,Resale,Builder_Floor,16700.0
2750.0,3,3.0,Semi-Furnished,Lajpat Nagar,5.0,49491723,Almost_ready,New_Property,Builder_Floor,17996.0
1352.0,3,3.0,Semi-Furnished,Rohini Sector 25,5.0,26112932,Ready_to_move,New_Property,Apartment,19314.0
2113.0,1,1.0,Unfurnished,Lajpat Nagar,3.0,8247664,Ready_to_move,Resale,Apartment,3903.0
1946.0,3,2.0,Unfurnished,Rohini Sector 25,5.0,30969913,Ready_to_move,New_Property,Builder_Floor,15914.0
2973.0,2,1.0,Semi-Furnished,Rohini Sector 24,0.0,2430751,Almost_ready,Resale,Builder_Floor,817.0
1134.0,4,1.0,Furnished,Dwarka,2.0,27880785,Ready_to_move,Resale,Builder_Floor,24586.0
1685.0,4,4.0,Semi-Furnished,Rohini Sector 24,3.0,32614490,Almost_ready,New_Property,Builder_Floor,19355.0
2533.0,3,1.0,Furnished,Lajpat Nagar,1.0,36150968,Almost_ready,Resale,Builder_Floor,14271.0
1787.0,3,2.0,Furnished,Rohini Sector 24,2.0,37640825,Ready_to_move,New_Property,Apartment,21063.0
2489.0,2,1.0,Furnished,Rohini Sector 25,4.0,27468097,Almost_ready,Resale,Builder_Floor,11035.0
1001.0,1,1.0,Unfurnished,Dwarka,2.0,13794261,Almost_ready,New_Property,Apartment,13780.0
1516.0,2,1.0,Furnished,Rohini Sector 24,0.0,33924071,Almost_ready,New_Property,Apartment,22377.0
1124.0,1,1.0,Furnished,Dwarka,5.0,28985605,Almost_ready,Resale,Apartment,25787.0
2415.0,5,3.0,Semi-Furnished,Rohini Sector 24,0.0,26825317,Almost_ready,New_Property,Builder_Floor,11107.0
2918.0,5,1.0,Furnished,Rohini Sector 24,0.0,37569756,Ready_to_move,Resale,Builder_Floor,12875.0
1435.0,2,1.0,Semi-Furnished,Lajpat Nagar,3.0,45515050,Ready_to_move,Resale,Builder_Floor,31717.0
2845.0,1,1.0,Semi-Furnished,Rohini Sector 25,2.0,11165092,Almost_ready,New_Property,Builder_Floor,3924.0
1006.0,1,1.0,Semi-Furnished,Rohini Sector 25,1.0,26159744,Almost_ready,Resale,Builder_Floor,26003.0
1846.0,4,1.0,Unfurnished,Lajpat Nagar,5.0,38813227,Almost_ready,Resale,Apartment,21025.0
884.0,3,1.0,Unfurnished,Dwarka,1.0,43395259,Ready_to_move,Resale,Apartment,49089.0
2031.0,1,1.0,Furnished,Rohini Sector 24,1.0,41746989,Ready_to_move,New_Property,Apartment,20554.0
2693.0,5,1.0,Unfurnished,Lajpat Nagar,3.0,40193850,Ready_to_move,Resale,Apartment,14925.0
1755.0,1,1.0,Semi-Furnished,Rohini Sector 25,0.0,32335266,Ready_to_move,Resale,Apartment,18424.0
2689.0,1,1.0,Furnished,Rohini Sector 25,5.0,26647736,Almost_ready,New_Property,Builder_Floor,9909.0
906.0,4,1.0,Unfurnished,Rohini Sector 24,1.0,6018905,Almost_ready,Resale,Apartment,6643.0
990.0,2,2.0,Semi-Furnished,Rohini Sector 25,2.0,28335120,Ready_to_move,New_Property,Apartment,28621.0
2915.0,3,2.0,Furnished,Rohini Sector 24,3.0,29218855,Ready_to_move,New_Property,Apartment,10023.0
1431.0,4,3.0,Furnished,Rohini Sector 25,0.0,26499764,Ready_to_move,New_Property,Builder_Floor,18518.0
1104.0,5,3.0,Semi-Furnished,Rohini Sector 25,1.0,30668857,Almost_ready,New_Property,Builder_Floor,27779.0
903.0,2,1.0,Furnished,Dwarka,0.0,44634758,Ready_to_move,Resale,Builder_Floor,49429.0
2424.0,1,1.0,Furnished,Dwarka,2.0,35570416,Ready_to_move,Resale,Apartment,14674.0
2347.0,3,2.0,Unfurnished,Rohini Sector 25,2.0,27460408,Almost_ready,New_Property,Builder_Floor,11700.0
656.0,4,3.0,Furnished,Rohini Sector 24,1.0,7014859,Almost_ready,Resale,Builder_Floor,10693.0
1504.0,5,4.0,Semi-Furnished,Rohini Sector 24,3.0,27766834,Almost_ready,New_Property,Apartment,18461.0
2354.0,3,3.0,Semi-Furnished,Lajpat Nagar,0.0,17820271,Ready_to_move,Resale,Apartment,7570.0
1804.0,5,1.0,Furnished,Lajpat Nagar,2.0,34791714,Almost_ready,New_Property,Apartment,19285.0
902.0,2,1.0,Semi-Furnished,Rohini Sector 25,4.0,28757759,Almost_ready,Resale,Builder_Floor,31882.0
2412.0,1,1.0,Furnished,Rohini Sector 24,0.0,12325935,Almost_ready,Resale,Builder_Floor,5110.0
1868.0,4,1.0,Furnished,Rohini Sector 25,1.0,13568085,Almost_ready,New_Property,Apartment,7263.0
2964.0,1,1.0,Unfurnished,Dwarka,3.0,32995145,Ready_to_move,New_Property,Apartment,11131.0
2244.0,2,1.0,Unfurnished,Rohini Sector 24,2.0,17943865,Almost_ready,New_Property,Builder_Floor,7996.0
1699.0,3,2.0,Unfurnished,Rohini Sector 24,4.0,40457472,Almost_ready,Resale,Builder_Floor,23812.0
2539.0,1,1.0,Semi-Furnished,Dwarka,5.0,38813169,Ready_to_move,New_Property,Builder_Floor,15286.0
2389.0,3,1.0,Unfurnished,Dwarka,5.0,2605752,Ready_to_move,Resale,Apartment,1090.0
1175.0,2,1.0,Unfurnished,Dwarka,5.0,33205898,Ready_to_move,New_Property,Apartment,28260.0
2370.0,1,1.0,Furnished,Rohini Sector 24,1.0,29561351,Ready_to_move,Resale,Builder_Floor,12473.0
2894.0,4,1.0,Furnished,Rohini Sector 24,4.0,46696656,Almost_ready,New_Property,Apartment,16135.0
944.0,3,3.0,Furnished,Lajpat Nagar,1.0,19105382,Almost_ready,New_Property,Builder_Floor,20238.0
1391.0,2,2.0,Semi-Furnished,Lajpat Nagar,2.0,37062428,Ready_to_move,Resale,Builder_Floor,26644.0
2688.0,1,1.0,Furnished,Lajpat Nagar,4.0,44094864,Almost_ready,Resale,Apartment,16404.0
1604.0,3,2.0,Unfurnished,Dwarka,3.0,36335832,Ready_to_move,New_Property,Builder_Floor,22653.0
1859.0,2,1.0,Unfurnished,Rohini Sector 24,0.0,11806818,Almost_ready,New_Property,Apartment,6351.0
1265.0,5,4.0,Furnished,Lajpat Nagar,4.0,6913579,Almost_ready,Resale,Apartment,5465.0
1072.0,5,4.0,Unfurnished,Lajpat Nagar,1.0,21363584,Almost_ready,Resale,Apartment,19928.0
2269.0,4,3.0,Furnished,Rohini Sector 24,3.0,21345673,Almost_ready,New_Property,Builder_Floor,9407.0
2865.0,5,4.0,Unfurnished,Rohini Sector 24,2.0,10723278,Ready_to_move,Resale,Builder_Floor,3742.0
1631.0,3,2.0,Furnished,Dwarka,2.0,36513306,Ready_to_move,Resale,Builder_Floor,22387.0
2954.0,4,4.0,Unfurnished,Lajpat Nagar,0.0,44232531,Almost_ready,Resale,Builder_Floor,14973.0
1798.0,5,1.0,Unfurnished,Rohini Sector 24,2.0,48919595,Almost_ready,Resale,Builder_Floor,27207.0
2448.0,4,2.0,Semi-Furnished,Rohini Sector 25,3.0,46534271,Ready_to_move,Resale,Builder_Floor,19009.0
1404.0,3,3.0,Furnished,Rohini Sector 25,2.0,46967561,Almost_ready,New_Property,Builder_Floor,33452.0
1963.0,1,1.0,Unfurnished,Rohini Sector 24,3.0,29857735,Almost_ready,New_Property,Apartment,15210.0
1069.0,5,2.0,Semi-Furnished,Rohini Sector 25,5.0,34561055,Almost_ready,New_Property,Apartment,32330.0
856.0,1,1.0,Furnished,Rohini Sector 25,4.0,30871645,Almost_ready,Resale,Apartment,36065.0
1512.0,2,2.0,Furnished,Lajpat Nagar,3.0,22488957,Ready_to_move,New_Property,Builder_Floor,14873.0
2700.0,2,2.0,Unfurnished,Rohini Sector 24,0.0,24392608,Ready_to_move,New_Property,Apartment,9034.0
987.0,1,1.0,Semi-Furnished,Rohini Sector 25,5.0,10718501,Almost_ready,Resale,Builder_Floor,10859.0
1971.0,2,1.0,Furnished,Lajpat Nagar,4.0,40629540,Ready_to_move,Resale,Builder_Floor,20613.0
1911.0,1,1.0,Unfurnished,Rohini Sector 24,0.0,44085254,Ready_to_move,Resale,Builder_Floor,23069.0
2297.0,1,1.0,Furnished,Rohini Sector 25,2.0,48892929,Ready_to_move,New_Property,Apartment,21285.0
1281.0,1,1.0,Furnished,Lajpat Nagar,1.0,3568249,Ready_to_move,Resale,Apartment,2785.0
662.0,3,3.0,Semi-Furnished,Rohini Sector 24,0.0,32276786,Ready_to_move,Resale,Builder_Floor,48756.0
2059.0,4,1.0,Furnished,Rohini Sector 25,4.0,12300024,Ready_to_move,Resale,Apartment,5973.0
2259.0,2,2.0,Semi-Furnished,Dwarka,2.0,7764455,Almost_ready,New_Property,Builder_Floor,3437.0
2784.0,5,3.0,Furnished,Rohini Sector 25,3.0,9100711,Almost_ready,Resale,Builder_Floor,3268.0
2945.0,3,2.0,Furnished,Lajpat Nagar,1.0,6384837,Ready_to_move,New_Property,Apartment,2168.0
2986.0,4,1.0,Unfurnished,Dwarka,4.0,10008760,Almost_ready,New_Property,Apartment,3351.0
1582.0,4,1.0,Unfurnished,Dwarka,4.0,13831646,Almost_ready,Resale,Apartment,8743.0
1943.0,3,2.0,Semi-Furnished,Rohini Sector 24,3.0,39435409,Ready_to_move,New_Property,Apartment,20296.0
2122.0,4,4.0,Furnished,Rohini Sector 24,1.0,18906120,Ready_to_move,New_Property,Builder_Floor,8909.0
2612.0,1,1.0,Semi-Furnished,Rohini Sector 24,2.0,24908206,Almost_ready,Resale,Apartment,9536.0
730.0,3,2.0,Furnished,Dwarka,4.0,3735244,Ready_to_move,New_Property,Apartment,5116.0
1359.0,3,1.0,Semi-Furnished,Lajpat Nagar,4.0,37212790,Almost_ready,New_Property,Apartment,27382.0
2193.0,5,1.0,Unfurnished,Rohini Sector 25,4.0,5142243,Ready_to_move,New_Property,Apartment,2344.0
2185.0,4,3.0,Unfurnished,Lajpat Nagar,0.0,22765064,Almost_ready,Resale,Builder_Floor,10418.0
1579.0,1,1.0,Unfurnished,Lajpat Nagar,0.0,16140664,Ready_to_move,New_Property,Builder_Floor,10222.0
1451.0,2,1.0,Furnished,Rohini Sector 25,4.0,36978427,Almost_ready,Resale,Apartment,25484.0
2526.0,5,5.0,Semi-Furnished,Dwarka,4.0,46127658,Almost_ready,Resale,Builder_Floor,18261.0
1316.0,5,5.0,Unfurnished,Lajpat Nagar,0.0,23654100,Almost_ready,New_Property,Apartment,17974.0
1050.0,1,1.0,Semi-Furnished,Rohini Sector 25,0.0,47165879,Ready_to_move,New_Property,Apartment,44919.0
815.0,2,2.0,Furnished,Dwarka,3.0,47948606,Almost_ready,Resale,Apartment,58832.0
1130.0,5,2.0,Semi-Furnished,Rohini Sector 25,1.0,32489705,Almost_ready,Resale,Apartment,28751.0
1766.0,3,1.0,Semi-Furnished,Rohini Sector 24,3.0,16009911,Ready_to_move,New_Property,Apartment,9065.0
1082.0,3,1.0,Unfurnished,Rohini Sector 24,2.0,24882540,Ready_to_move,Resale,Apartment,22996.0
985.0,1,1.0,Semi-Furnished,Dwarka,0.0,41292271,Almost_ready,Resale,Builder_Floor,41921.0
1947.0,4,3.0,Furnished,Dwarka,1.0,14156525,Almost_ready,Resale,Builder_Floor,7270.0
905.0,1,1.0,Semi-Furnished,Rohini Sector 25,0.0,12083848,Almost_ready,Resale,Apartment,13352.0
2993.0,5,2.0,Unfurnished,Dwarka,3.0,23181035,Ready_to_move,Resale,Apartment,7745.0
1916.0,4,4.0,Unfurnished,Rohini Sector 25,2.0,28052354,Ready_to_move,Resale,Builder_Floor,14641.0
668.0,4,2.0,Unfurnished,Lajpat Nagar,3.0,41979205,Almost_ready,New_Property,Apartment,62843.0
1060.0,4,4.0,Unfurnished,Rohini Sector 25,1.0,32272038,Almost_ready,Resale,Apartment,30445.0
2418.0,5,3.0,Unfurnished,Lajpat Nagar,3.0,21668826,Ready_to_move,Resale,Builder_Floor,8961.0
1234.0,1,1.0,Furnished,Rohini Sector 24,0.0,42402710,Ready_to_move,New_Property,Apartment,34362.0
2138.0,1,1.0,Furnished,Dwarka,5.0,45053469,Almost_ready,Resale,Apartment,21072.0
2215.0,4,3.0,Semi-Furnished,Lajpat Nagar,5.0,31199402,Almost_ready,Resale,Builder_Floor,14085.0
1130.0,3,2.0,Semi-Furnished,Lajpat Nagar,4.0,46492564,Ready_to_move,Resale,Apartment,41143.0
2520.0,5,3.0,Semi-Furnished,Dwarka,4.0,6961654,Almost_ready,Resale,Apartment,2762.0
1746.0,3,1.0,Semi-Furnished,Rohini Sector 25,3.0,20832713,Ready_to_move,Resale,Apartment,11931.0
1563.0,3,1.0,Unfurnished,Rohini Sector 25,2.0,20004190,Almost_ready,Resale,Builder_Floor,12798.0
1691.0,2,2.0,Furnished,Rohini Sector 25,2.0,20803670,Ready_to_move,New_Property,Builder_Floor,12302.0
1342.0,2,2.0,Semi-Furnished,Rohini Sector 25,4.0,32949281,Ready_to_move,New_Property,Builder_Floor,24552.0
2864.0,2,2.0,Semi-Furnished,Rohini Sector 25,4.0,43464339,Almost_ready,Resale,Builder_Floor,15176.0
2994.0,4,3.0,Semi-Furnished,Rohini Sector 25,4.0,29160560,Ready_to_move,Resale,Apartment,9739.0
2844.0,1,1.0,Unfurnished,Lajpat Nagar,0.0,24877009,Almost_ready,New_Property,Builder_Floor,8747.0
2793.0,3,3.0,Unfurnished,Rohini Sector 24,0.0,41587474,Almost_ready,Resale,Apartment,14889.0
1374.0,4,4.0,Unfurnished,Dwarka,2.0,33240417,Ready_to_move,Resale,Apartment,24192.0
2120.0,4,3.0,Unfurnished,Rohini Sector 24,5.0,49805519,Ready_to_move,New_Property,Builder_Floor,23493.0
2512.0,1,1.0,Semi-Furnished,Dwarka,4.0,45220385,Almost_ready,New_Property,Apartment,18001.0
1408.0,4,4.0,Unfurnished,Rohini Sector 25,3.0,28802611,Almost_ready,Resale,Apartment,20456.0
2567.0,2,2.0,Unfurnished,Rohini Sector 25,2.0,10543004,Almost_ready,New_Property,Apartment,4107.0
2217.0,2,1.0,Unfurnished,Rohini Sector 24,5.0,40082490,Ready_to_move,Resale,Apartment,18079.0
1434.0,1,1.0,Furnished,Dwarka,1.0,48360770,Ready_to_move,New_Property,Apartment,33724.0
2905.0,1,1.0,Unfurnished,Dwarka,1.0,42605915,Ready_to_move,New_Property,Apartment,14666.0
2773.0,2,1.0,Furnished,Rohini Sector 24,1.0,23465196,Almost_ready,New_Property,Apartment,8462.0
828.0,4,2.0,Unfurnished,Rohini Sector 24,0.0,3891498,Ready_to_move,New_Property,Builder_Floor,4699.0
1241.0,1,1.0,Unfurnished,Dwarka,0.0,12725878,Ready_to_move,Resale,Apartment,10254.0
716.0,2,1.0,Semi-Furnished,Rohini Sector 25,1.0,3339828,Almost_ready,Resale,Builder_Floor,4664.0
968.0,2,1.0,Unfurnished,Rohini Sector 25,4.0,42070913,Almost_ready,New_Property,Apartment,43461.0
1965.0,2,2.0,Furnished,Rohini Sector 24,0.0,29338438,Almost_ready,New_Property,Builder_Floor,14930.0
2971.0,5,5.0,Furnished,Dwarka,4.0,18096298,Almost_ready,New_Property,Apartment,6090.0
2200.0,4,3.0,Semi-Furnished,Lajpat Nagar,1.0,6158680,Almost_ready,Resale,Builder_Floor,2799.0
1994.0,1,1.0,Furnished,Rohini Sector 24,1.0,43622667,Almost_ready,Resale,Apartment,21876.0
1766.0,3,2.0,Furnished,Rohini Sector 25,1.0,24164224,Ready_to_move,Resale,Apartment,13683.0
1576.0,4,3.0,Semi-Furnished,Dwarka,1.0,17026023,Almost_ready,New_Property,Builder_Floor,10803.0
2310.0,2,1.0,Semi-Furnished,Dwarka,3.0,24212293,Almost_ready,New_Property,Apartment,10481.0
744.0,1,1.0,Semi-Furnished,Lajpat Nagar,2.0,22246050,Almost_ready,New_Property,Builder_Floor,29900.0
2492.0,3,2.0,Semi-Furnished,Lajpat Nagar,4.0,21892795,Ready_to_move,Resale,Apartment,8785.0
2494.0,2,1.0,Semi-Furnished,Rohini Sector 24,4.0,22875943,Almost_ready,New_Property,Apartment,9172.0
2981.0,3,2.0,Semi-Furnished,Rohini Sector 24,0.0,7247163,Almost_ready,Resale,Apartment,2431.0
2469.0,3,2.0,Furnished,Rohini Sector 25,2.0,6270046,Almost_ready,Resale,Apartment,2539.0
1457.0,5,4.0,Unfurnished,Rohini Sector 24,4.0,36197018,Almost_ready,New_Property,Apartment,24843.0
855.0,3,3.0,Furnished,Lajpat Nagar,0.0,34195061,Almost_ready,New_Property,Builder_Floor,39994.0
1496.0,4,2.0,Unfurnished,Rohini Sector 24,5.0,47982542,Ready_to_move,Resale,Builder_Floor,32073.0
1046.0,3,1.0,Furnished,Lajpat Nagar,1.0,48928054,Almost_ready,New_Property,Builder_Floor,46776.0
1473.0,1,1.0,Furnished,Lajpat Nagar,4.0,15835247,Ready_to_move,Resale,Builder_Floor,10750.0
1256.0,5,1.0,Unfurnished,Rohini Sector 25,3.0,38893679,Ready_to_move,Resale,Apartment,30966.0
2332.0,3,1.0,Unfurnished,Lajpat Nagar,1.0,20160496,Almost_ready,New_Property,Builder_Floor,8645.0
2432.0,1,1.0,Furnished,Rohini Sector 24,3.0,27790498,Ready_to_move,Resale,Builder_Floor,11427.0
1683.0,2,2.0,Semi-Furnished,Dwarka,2.0,40612635,Almost_ready,New_Property,Builder_Floor,24131.0
2915.0,5,1.0,Semi-Furnished,Rohini Sector 24,4.0,46944082,Almost_ready,New_Property,Apartment,16104.0
2671.0,1,1.0,Furnished,Rohini Sector 24,4.0,21250906,Almost_ready,New_Property,Builder_Floor,7956.0
1665.0,2,2.0,Semi-Furnished,Rohini Sector 25,4.0,39119814,Almost_ready,Resale,Apartment,23495.0
2040.0,4,1.0,Furnished,Dwarka,4.0,38659474,Almost_ready,Resale,Apartment,18950.0
1996.0,5,3.0,Furnished,Dwarka,3.0,7603005,Ready_to_move,New_Property,Builder_Floor,3809.0
723.0,1,1.0,Furnished,Rohini Sector 25,3.0,9016109,Almost_ready,Resale,Apartment,12470.0
887.0,3,3.0,Furnished,Lajpat Nagar,2.0,44959245,Almost_ready,New_Property,Builder_Floor,50686.0
913.0,2,1.0,Semi-Furnished,Rohini Sector 25,5.0,9971564,Almost_ready,New_Property,Apartment,10921.0
2691.0,1,1.0,Unfurnished,Dwarka,5.0,8968555,Ready_to_move,New_Property,Builder_Floor,3332.0
1040.0,5,1.0,Semi-Furnished,Dwarka,5.0,35796451,Ready_to_move,New_Property,Builder_Floor,34419.0
1641.0,5,5.0,Semi-Furnished,Lajpat Nagar,4.0,40597206,Almost_ready,Resale,Builder_Floor,24739.0
2181.0,1,1.0,Unfurnished,Dwarka,2.0,40870755,Almost_ready,New_Property,Apartment,18739.0
1914.0,3,2.0,Unfurnished,Rohini Sector 24,2.0,27331874,Ready_to_move,Resale,Apartment,14279.0
2583.0,4,4.0,Semi-Furnished,Dwarka,5.0,45062590,Ready_to_move,New_Property,Builder_Floor,17445.0
2298.0,2,1.0,Unfurnished,Rohini Sector 25,4.0,26785972,Ready_to_move,Resale,Builder_Floor,11656.0
1090.0,2,1.0,Furnished,Rohini Sector 25,0.0,44112105,Almost_ready,New_Property,Builder_Floor,40469.0
1314.0,4,2.0,Unfurnished,Rohini Sector 25,4.0,13671272,Almost_ready,New_Property,Apartment,10404.0
1454.0,3,2.0,Semi-Furnished,Rohini Sector 25,3.0,21830631,Ready_to_move,New_Property,Apartment,15014.0
966.0,5,1.0,Semi-Furnished,Dwarka,0.0,19624176,Almost_ready,New_Property,Builder_Floor,20314.0
2055.0,2,2.0,Furnished,Rohini Sector 24,0.0,2002038,Almost_ready,New_Property,Builder_Floor,974.0
1945.0,2,1.0,Unfurnished,Lajpat Nagar,2.0,28489490,Almost_ready,New_Property,Apartment,14647.0
1455.0,3,3.0,Furnished,Rohini Sector 24,5.0,5616130,Ready_to_move,Resale,Apartment,3859.0
1402.0,4,4.0,Furnished,Rohini Sector 24,0.0,31727102,Ready_to_move,Resale,Apartment,22629.0
1618.0,2,1.0,Furnished,Rohini Sector 25,2.0,25082877,Almost_ready,Resale,Apartment,15502.0
1171.0,2,2.0,Unfurnished,Rohini Sector 24,2.0,26757772,Almost_ready,New_Property,Builder_Floor,22850.0
2174.0,3,3.0,Furnished,Rohini Sector 25,2.0,5668168,Ready_to_move,Resale,Apartment,2607.0
2966.0,5,5.0,Semi-Furnished,Dwarka,4.0,29851846,Almost_ready,Resale,Apartment,10064.0
2329.0,3,1.0,Semi-Furnished,Rohini Sector 25,4.0,5032871,Almost_ready,Resale,Apartment,2160.0
1253.0,3,3.0,Furnished,Rohini Sector 24,0.0,11627262,Ready_to_move,Resale,Apartment,9279.0
1129.0,3,2.0,Unfurnished,Rohini Sector 24,1.0,37543701,Almost_ready,New_Property,Apartment,33253.0
2379.0,2,2.0,Semi-Furnished,Lajpat Nagar,2.0,29527022,Ready_to_move,New_Property,Apartment,12411.0
2462.0,3,1.0,Semi-Furnished,Dwarka,0.0,25843961,Almost_ready,New_Property,Apartment,10497.0
1506.0,5,1.0,Furnished,Rohini Sector 25,3.0,37542387,Almost_ready,Resale,Apartment,24928.0
1586.0,4,1.0,Furnished,Dwarka,5.0,16480147,Almost_ready,Resale,Builder_Floor,10391.0
1273.0,3,1.0,Furnished,Dwarka,2.0,41186913,Ready_to_move,Resale,Builder_Floor,32354.0
1180.0,4,3.0,Furnished,Lajpat Nagar,5.0,14551564,Almost_ready,New_Property,Apartment,12331.0
1523.0,3,2.0,Semi-Furnished,Rohini Sector 25,2.0,39064830,Ready_to_move,Resale,Apartment,25649.0
1180.0,4,2.0,Unfurnished,Rohini Sector 24,3.0,44068290,Ready_to_move,New_Property,Builder_Floor,37346.0
1972.0,5,4.0,Unfurnished,Rohini Sector 25,1.0,15420974,Almost_ready,New_Property,Apartment,7819.0
